TIME,TIMECORR,CADENCENO,SAP_FLUX,SAP_FLUX_ERR,SAP_BKG,SAP_BKG_ERR,PDCSAP_FLUX,PDCSAP_FLUX_ERR,SAP_QUALITY,PSF_CENTR1,PSF_CENTR1_ERR,PSF_CENTR2,PSF_CENTR2_ERR,MOM_CENTR1,MOM_CENTR1_ERR,MOM_CENTR2,MOM_CENTR2_ERR,POS_CORR1,POS_CORR2
2119.07,0,98374,NULL,NULL,NULL,NULL,NULL,NULL,1097760,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2119.09,0,98375,48780.13,7.09,4907.28,1.57,NULL,NULL,1064960,783.03,0,146.21,0,783.01,0,146.2,0,NULL,NULL
2119.11,0,98376,49089.96,7.1,4910.32,1.56,51334.66,7.48,16384,782.91,0,146.26,0,782.93,0,146.26,0,NULL,NULL
2119.13,0,98377,48890.36,7.09,4910.02,1.56,51065.53,7.47,0,782.87,0,146.29,0,782.9,0,146.3,0,-0.46,0.41
2119.15,0,98378,48682.95,7.08,4914.89,1.57,50808.22,7.45,0,782.83,0,146.32,0,782.87,0,146.33,0,-0.49,0.44
2119.17,0,98379,48536.18,7.07,4915.88,1.56,50644.66,7.45,0,782.79,0,146.34,0,782.84,0,146.36,0,-0.52,0.46
2119.19,0,98380,48449.58,7.06,4923.57,1.56,50582.78,7.44,16384,782.76,0,146.35,0,782.82,0,146.37,0,NULL,NULL
2119.21,0,98381,48325.24,7.05,4926.51,1.56,50457.93,7.43,16384,782.74,0,146.38,0,782.8,0,146.4,0,NULL,NULL
2119.23,0,98382,48154.98,7.04,4922.44,1.57,50310.67,7.42,0,782.7,0,146.4,0,782.78,0,146.43,0,-0.61,0.53
2119.25,0,98383,47935.14,7.03,4928.93,1.56,50198.27,7.41,0,782.66,0,146.42,0,782.74,0,146.45,0,-0.65,0.56
2119.27,0,98384,47659.74,7.02,4933.06,1.56,50040.75,7.39,16384,782.62,0,146.45,0,782.71,0,146.48,0,NULL,NULL
2119.29,0,98385,47539.97,7.01,4935.14,1.56,50020.39,7.38,0,782.6,0,146.46,0,782.69,0,146.5,0,-0.72,0.62
2119.31,0,98386,47579.57,7.04,4927.12,1.57,NULL,NULL,1064960,783.17,0,146.15,0,783.09,0,146.14,0,NULL,NULL
2119.33,0,98387,47872.84,7.05,4928.25,1.57,50537,7.43,16384,783.22,0,146.04,0,783.2,0,146.02,0,NULL,NULL
2119.35,0,98388,47791.06,7.05,4933.73,1.57,50385.91,7.43,16384,783.21,0,146.08,0,783.18,0,146.06,0,NULL,NULL
2119.37,0,98389,47756.02,7.05,4929.69,1.57,50220.91,7.42,16384,783.16,0,146.11,0,783.13,0,146.09,0,NULL,NULL
2119.39,0,98390,47698.32,7.04,4928.64,1.57,50102.31,7.42,16384,783.13,0,146.13,0,783.09,0,146.12,0,NULL,NULL
2119.41,0,98391,47655.28,7.04,4933.68,1.57,49923.2,7.42,16384,783.05,0,146.19,0,783.03,0,146.18,0,NULL,NULL
2119.43,0,98392,47578.59,7.04,4935.76,1.57,49825.04,7.41,16384,783.02,0,146.2,0,783,0,146.2,0,NULL,NULL
2119.45,0,98393,47491.87,7.03,4943.15,1.57,49681.11,7.4,16384,782.95,0,146.24,0,782.96,0,146.25,0,NULL,NULL
2119.47,0,98394,47426.88,7.02,4941.72,1.57,49569.77,7.4,16384,782.91,0,146.27,0,782.93,0,146.28,0,NULL,NULL
2119.5,0,98395,47325.2,7.02,4947.37,1.56,49435.03,7.39,16384,782.89,0,146.28,0,782.92,0,146.29,0,NULL,NULL
2119.52,0,98396,47220.56,7.01,4947.58,1.57,49261.76,7.38,0,782.81,0,146.33,0,782.86,0,146.35,0,-0.5,0.45
2119.54,0,98397,47140.1,7,4950.52,1.57,49200.31,7.38,0,782.78,0,146.34,0,782.84,0,146.37,0,-0.53,0.47
2119.56,0,98398,46889.43,7.01,4951.18,1.57,NULL,NULL,1064960,783.22,0,146.08,0,783.19,0,146.06,0,NULL,NULL
2119.58,0,98399,46997.57,7.02,4949.75,1.57,49540.44,7.39,16384,783.22,0,146.06,0,783.2,0,146.04,0,NULL,NULL
2119.6,0,98400,46979.62,7.02,4951.88,1.57,49503.03,7.39,16384,783.21,0,146.07,0,783.18,0,146.05,0,NULL,NULL
2119.62,0,98401,47036.65,7.01,4954.25,1.57,49460.14,7.39,16384,783.15,0,146.11,0,783.11,0,146.1,0,NULL,NULL
2119.64,0,98402,47031.18,7.01,4955.2,1.57,49361.6,7.39,16384,783.1,0,146.15,0,783.07,0,146.14,0,NULL,NULL
2119.66,0,98403,47016.12,7.01,4951.57,1.57,49261.3,7.39,0,783.06,0,146.18,0,783.03,0,146.18,0,-0.31,0.31
2119.68,0,98404,46998.07,7.01,4956.94,1.57,49176.91,7.38,16384,782.99,0,146.22,0,782.98,0,146.22,0,NULL,NULL
2119.7,0,98405,46974.87,7,4965.71,1.57,49112.45,7.38,16384,782.95,0,146.25,0,782.95,0,146.26,0,NULL,NULL
2119.72,0,98406,46944.84,7,4965.67,1.58,49049.27,7.38,16384,782.89,0,146.28,0,782.91,0,146.29,0,NULL,NULL
2119.74,0,98407,46901.54,7,4972.11,1.57,48955.06,7.37,0,782.85,0,146.31,0,782.89,0,146.32,0,-0.47,0.43
2119.76,0,98408,46858.51,6.99,4973.81,1.57,48896.03,7.37,0,782.8,0,146.33,0,782.85,0,146.35,0,-0.51,0.46
2119.78,0,98409,46783.13,6.99,4977.68,1.56,48799.98,7.36,0,782.76,0,146.36,0,782.82,0,146.39,0,-0.56,0.49
2119.8,0,98410,46651.59,7,4974.3,1.57,NULL,NULL,1064960,783.22,0,146.09,0,783.18,0,146.07,0,NULL,NULL
2119.82,0,98411,46852.93,7.01,4972.76,1.57,49399.17,7.38,16384,783.21,0,146.07,0,783.19,0,146.05,0,NULL,NULL
2119.84,0,98412,46880.68,7.01,4975.99,1.57,49384.73,7.38,16384,783.2,0,146.09,0,783.17,0,146.07,0,NULL,NULL
2119.86,0,98413,46938.36,7.01,4977.43,1.57,49333.09,7.39,16384,783.15,0,146.12,0,783.11,0,146.11,0,NULL,NULL
2119.88,0,98414,47011.01,7.01,4976.17,1.57,49292.69,7.39,16384,783.08,0,146.17,0,783.05,0,146.16,0,NULL,NULL
2119.9,0,98415,47065.23,7.01,4981.45,1.57,49277.17,7.39,16384,783.01,0,146.2,0,783,0,146.2,0,NULL,NULL
2119.92,0,98416,47099.25,7.01,4984.08,1.57,49247.88,7.39,16384,782.95,0,146.24,0,782.96,0,146.24,0,NULL,NULL
2119.94,0,98417,47108.64,7.01,4987.43,1.57,49176.6,7.39,16384,782.91,0,146.28,0,782.93,0,146.28,0,NULL,NULL
2119.97,0,98418,47065.59,7,4987.69,1.57,49095.65,7.38,0,782.84,0,146.31,0,782.88,0,146.33,0,-0.47,0.44
2119.99,0,98419,47035.5,7,4995.9,1.57,49053.69,7.38,0,782.79,0,146.35,0,782.84,0,146.37,0,-0.53,0.48
2120.01,0,98420,47031.88,7,4996.29,1.57,49054.99,7.37,0,782.75,0,146.36,0,782.81,0,146.39,0,-0.56,0.49
2120.03,0,98421,46996.9,6.99,5006.99,1.56,49058.13,7.37,0,782.71,0,146.39,0,782.78,0,146.42,0,-0.6,0.52
2120.05,0,98422,46866.84,7.01,4998.61,1.57,NULL,NULL,1064960,783.29,0,146.03,0,783.25,0,146.02,0,NULL,NULL
2120.07,0,98423,47082.68,7.02,4999.19,1.57,49795.81,7.39,16384,783.3,0,145.99,0,783.29,0,145.98,0,NULL,NULL
2120.09,0,98424,47244.93,7.03,4999.7,1.58,49825.51,7.41,16384,783.25,0,146.04,0,783.23,0,146.02,0,NULL,NULL
2120.11,0,98425,47408.91,7.04,4998.11,1.57,49900.24,7.41,16384,783.2,0,146.07,0,783.18,0,146.05,0,NULL,NULL
2120.13,0,98426,47509.51,7.04,5002.24,1.58,49913.83,7.42,16384,783.17,0,146.1,0,783.14,0,146.09,0,NULL,NULL
2120.15,0,98427,47625.67,7.05,5001.25,1.57,49966.97,7.42,0,783.13,0,146.13,0,783.09,0,146.12,0,-0.26,0.26
2120.17,0,98428,47798.83,7.05,5002.04,1.57,50046.06,7.43,16384,783.06,0,146.17,0,783.04,0,146.17,0,NULL,NULL
2120.19,0,98429,48103.41,7.06,5009.59,1.57,50271.52,7.44,16384,783,0,146.22,0,782.99,0,146.22,0,NULL,NULL
2120.21,0,98430,48159.77,7.07,5011.13,1.57,50251.05,7.45,16384,782.95,0,146.25,0,782.96,0,146.26,0,NULL,NULL
2120.23,0,98431,48086.74,7.06,5013.8,1.57,50158.44,7.44,16384,782.88,0,146.29,0,782.91,0,146.29,0,NULL,NULL
2120.25,0,98432,48065.54,7.05,5018.17,1.57,50081.91,7.43,16384,782.83,0,146.32,0,782.87,0,146.34,0,NULL,NULL
2120.27,0,98433,48091.04,7.05,5023.69,1.57,50112.53,7.43,0,782.79,0,146.35,0,782.84,0,146.37,0,-0.53,0.47
2120.29,0,98434,48066.68,7.07,5018.09,1.57,NULL,NULL,1064960,783.16,0,146.14,0,783.11,0,146.13,0,NULL,NULL
2120.31,0,98435,48289.5,7.08,5022.51,1.57,50762.49,7.46,16384,783.19,0,146.09,0,783.16,0,146.07,0,NULL,NULL
2120.33,0,98436,48434.96,7.09,5019.14,1.57,50787.14,7.47,16384,783.14,0,146.14,0,783.1,0,146.13,0,NULL,NULL
2120.35,0,98437,48579.25,7.09,5016.45,1.57,50890.32,7.47,16384,783.08,0,146.17,0,783.05,0,146.16,0,NULL,NULL
2120.37,0,98438,48716.75,7.09,5023.28,1.57,50918.47,7.48,24576,783.04,0,146.2,0,783.02,0,146.21,0,NULL,NULL
2120.39,0,98439,48823.76,7.1,5027.73,1.57,51017.54,7.48,16384,782.95,0,146.23,0,782.95,0,146.24,0,NULL,NULL
2120.41,0,98440,48873.59,7.1,5029.65,1.57,50998.04,7.48,16384,782.93,0,146.27,0,782.94,0,146.28,0,NULL,NULL
2120.44,0,98441,48938.02,7.1,5033.57,1.57,51011.8,7.48,16384,782.86,0,146.31,0,782.89,0,146.32,0,NULL,NULL
2120.46,0,98442,48983.72,7.1,5037.34,1.57,51045.43,7.48,0,782.8,0,146.34,0,782.85,0,146.36,0,-0.51,0.46
2120.48,0,98443,49005.77,7.1,5042.87,1.57,51110.08,7.48,0,782.76,0,146.36,0,782.82,0,146.39,0,-0.55,0.49
2120.5,0,98444,49009.43,7.09,5041.83,1.57,51166.07,7.47,0,782.7,0,146.4,0,782.78,0,146.43,0,-0.6,0.54
2120.52,0,98445,49670.52,7.12,5045.46,1.57,51956,7.5,0,782.67,0,146.43,0,782.75,0,146.46,0,-0.64,0.57
2120.54,0,98446,49492.13,7.13,5080.24,1.57,NULL,NULL,1064960,782.95,0,146.26,0,782.95,0,146.26,0,NULL,NULL
2120.56,0,98447,49654.94,7.14,5069.9,1.57,51827.42,7.52,16384,782.95,0,146.26,0,782.95,0,146.26,0,NULL,NULL
2120.58,0,98448,49695.8,7.13,5049.1,1.57,51835.88,7.52,16384,782.89,0,146.29,0,782.91,0,146.3,0,NULL,NULL
2120.6,0,98449,49664.32,7.13,5051.18,1.57,51811.88,7.51,16384,782.8,0,146.34,0,782.86,0,146.36,0,NULL,NULL
2120.62,0,98450,49714.03,7.13,5056.11,1.57,51869.54,7.52,0,782.78,0,146.36,0,782.83,0,146.38,0,-0.53,0.49
2120.64,0,98451,49719.83,7.13,5058.81,1.57,51920.57,7.51,0,782.73,0,146.39,0,782.79,0,146.41,0,-0.59,0.52
2120.66,0,98452,49674.72,7.12,5060.57,1.57,51969.5,7.5,0,782.67,0,146.42,0,782.75,0,146.45,0,-0.64,0.56
2120.68,0,98453,49957.6,7.13,5064.5,1.56,52407.01,7.51,0,782.64,0,146.46,0,782.72,0,146.49,0,-0.68,0.61
2120.7,0,98454,49689.95,7.12,5070.57,1.56,52300.33,7.5,0,782.59,0,146.48,0,782.68,0,146.52,0,-0.73,0.64
2120.72,0,98455,49410.66,7.1,5075.65,1.56,52276.96,7.48,0,782.55,0,146.51,0,782.64,0,146.54,0,-0.77,0.67
2120.74,0,98456,49070.65,7.08,5073.84,1.56,52315.7,7.45,0,782.52,0,146.55,0,782.6,0,146.58,0,-0.82,0.72
2120.76,0,98457,48835.48,7.07,5082.35,1.56,52362.14,7.43,0,782.49,0,146.57,0,782.57,0,146.6,0,-0.85,0.74
2120.78,0,98458,50256.54,7.16,5068.84,1.57,NULL,NULL,1064960,782.82,0,146.31,0,782.87,0,146.33,0,NULL,NULL
2120.8,0,98459,50683.76,7.18,5066.08,1.57,52865.02,7.57,0,782.86,0,146.31,0,782.89,0,146.33,0,-0.46,0.43
2120.82,0,98460,50639.34,7.18,5073.65,1.57,52830.6,7.56,0,782.8,0,146.34,0,782.85,0,146.37,0,-0.52,0.47
2120.84,0,98461,50597.72,7.17,5071.55,1.57,52828.63,7.56,0,782.74,0,146.38,0,782.8,0,146.41,0,-0.57,0.51
2120.86,0,98462,50546.62,7.16,5080.72,1.57,52846.63,7.55,0,782.69,0,146.41,0,782.76,0,146.44,0,-0.62,0.55
2120.88,0,98463,50467.5,7.16,5085.47,1.56,52898.38,7.54,0,782.64,0,146.44,0,782.73,0,146.48,0,-0.67,0.59
2120.91,0,98464,50317.43,7.14,5094.01,1.56,52914.53,7.53,0,782.6,0,146.48,0,782.69,0,146.51,0,-0.72,0.63
2120.93,0,98465,50078.22,7.13,5091.72,1.57,52973.53,7.51,0,782.56,0,146.51,0,782.65,0,146.55,0,-0.77,0.67
2120.95,0,98466,49725.95,7.12,5100.74,1.56,53046.61,7.48,0,782.51,0,146.56,0,782.6,0,146.59,0,-0.83,0.72
2120.97,0,98467,49339.32,7.1,5103.27,1.57,53120.06,7.45,0,782.48,0,146.59,0,782.55,0,146.61,0,-0.88,0.76
2120.99,0,98468,48657.16,7.06,5110.15,1.57,53198.29,7.37,0,782.43,0,146.64,0,782.49,0,146.66,0,-0.94,0.81
2121.01,0,98469,48146.67,7.04,5105.47,1.57,53199.86,7.31,0,782.39,0,146.67,0,782.44,0,146.69,0,-0.98,0.84
2121.03,0,98470,NULL,NULL,NULL,NULL,NULL,NULL,1097760,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2121.05,0,98471,50872.4,7.2,5092.12,1.56,54176.43,7.58,0,783.41,0,145.89,0,783.43,0,145.89,0,0.02,0.04
2121.07,0,98472,50957.54,7.21,5097.14,1.56,54292.51,7.58,16384,783.41,0,145.89,0,783.43,0,145.89,0,NULL,NULL
2121.09,0,98473,51124.01,7.22,5100.08,1.56,54371.27,7.59,0,783.39,0,145.92,0,783.41,0,145.91,0,0,0.06
2121.11,0,98474,51292.61,7.22,5101.51,1.55,54509.41,7.6,0,783.37,0,145.93,0,783.38,0,145.92,0,-0.02,0.07
2121.13,0,98475,51458.72,7.23,5098.89,1.57,54547.84,7.61,0,783.34,0,145.97,0,783.34,0,145.96,0,-0.05,0.11
2121.15,0,98476,51594.55,7.24,5101.51,1.57,54638.06,7.62,16384,783.31,0,145.99,0,783.3,0,145.98,0,NULL,NULL
2121.17,0,98477,51722.25,7.25,5102.36,1.57,54726.63,7.63,0,783.29,0,146,0,783.28,0,145.99,0,-0.1,0.14
2121.19,0,98478,51947.92,7.25,5103.22,1.57,54875.91,7.64,16384,783.25,0,146.03,0,783.24,0,146.01,0,NULL,NULL
2121.21,0,98479,52011.4,7.26,5101.02,1.58,54914.22,7.64,16384,783.25,0,146.04,0,783.23,0,146.03,0,NULL,NULL
2121.23,0,98480,52107.57,7.26,5108.47,1.58,54971.86,7.65,16384,783.23,0,146.07,0,783.21,0,146.05,0,NULL,NULL
2121.25,0,98481,52203.9,7.27,5107.73,1.58,55001.67,7.66,16384,783.2,0,146.09,0,783.17,0,146.08,0,NULL,NULL
2121.27,0,98482,52341.55,7.27,5106.7,1.58,55053.49,7.66,16384,783.16,0,146.12,0,783.13,0,146.11,0,NULL,NULL
2121.29,0,98483,52433.85,7.28,5107.37,1.57,55061.7,7.66,16384,783.11,0,146.15,0,783.08,0,146.15,0,NULL,NULL
2121.31,0,98484,52512.58,7.28,5108.88,1.58,55106.34,7.67,16384,783.08,0,146.18,0,783.05,0,146.18,0,NULL,NULL
2121.33,0,98485,52569.47,7.28,5115.19,1.58,55111.06,7.67,16384,783.04,0,146.2,0,783.02,0,146.2,0,NULL,NULL
2121.35,0,98486,52638.61,7.28,5114.91,1.57,55166.38,7.67,16384,783.01,0,146.21,0,783,0,146.22,0,NULL,NULL
2121.37,0,98487,52681.13,7.28,5119.47,1.57,55113.72,7.67,16384,782.97,0,146.25,0,782.97,0,146.26,0,NULL,NULL
2121.4,0,98488,52759.94,7.28,5116.18,1.58,55161.15,7.67,16384,782.92,0,146.28,0,782.93,0,146.29,0,NULL,NULL
2121.42,0,98489,52803.98,7.28,5126.49,1.57,55190.1,7.67,16384,782.9,0,146.3,0,782.92,0,146.31,0,NULL,NULL
2121.44,0,98490,52809.08,7.28,5124.18,1.58,55182.12,7.67,16384,782.84,0,146.33,0,782.88,0,146.34,0,NULL,NULL
2121.46,0,98491,52864.41,7.28,5123.83,1.57,55279.97,7.67,0,782.83,0,146.32,0,782.87,0,146.34,0,-0.49,0.44
2121.48,0,98492,52835.15,7.28,5126.83,1.59,55239.68,7.67,0,782.79,0,146.36,0,782.84,0,146.38,0,-0.53,0.48
2121.5,0,98493,52827.02,7.28,5132.71,1.57,55235.07,7.67,0,782.75,0,146.38,0,782.81,0,146.41,0,-0.57,0.51
2121.52,0,98494,52766.33,7.29,5128.36,1.58,NULL,NULL,1064960,783.1,0,146.18,0,783.07,0,146.17,0,NULL,NULL
2121.54,0,98495,53140.51,7.31,5132.45,1.57,55843.16,7.7,16384,783.11,0,146.16,0,783.08,0,146.15,0,NULL,NULL
2121.56,0,98496,53218.54,7.31,5134.96,1.58,55847.77,7.7,16384,783.07,0,146.18,0,783.05,0,146.18,0,NULL,NULL
2121.58,0,98497,53232.28,7.31,5132.22,1.58,55817.32,7.7,16384,783.02,0,146.21,0,783.01,0,146.21,0,NULL,NULL
2121.6,0,98498,53273.91,7.31,5134.49,1.58,55763.29,7.7,16384,782.98,0,146.23,0,782.98,0,146.24,0,NULL,NULL
2121.62,0,98499,53317.21,7.31,5138.3,1.57,55693.5,7.7,0,782.94,0,146.27,0,782.95,0,146.27,0,-0.39,0.38
2121.64,0,98500,53335.62,7.31,5138.51,1.58,55679.96,7.7,16384,782.88,0,146.3,0,782.9,0,146.32,0,NULL,NULL
2121.66,0,98501,53305.09,7.3,5144.02,1.58,55663.24,7.7,0,782.84,0,146.33,0,782.88,0,146.34,0,-0.48,0.45
2121.68,0,98502,53240.85,7.3,5147.6,1.57,55620.32,7.69,0,782.79,0,146.36,0,782.84,0,146.38,0,-0.53,0.48
2121.7,0,98503,53231.07,7.3,5150.91,1.57,55727.7,7.68,0,782.77,0,146.36,0,782.82,0,146.39,0,-0.55,0.49
2121.72,0,98504,53091.28,7.29,5155.98,1.57,55883.79,7.64,16384,782.73,0,146.4,0,782.79,0,146.43,0,NULL,NULL
2121.74,0,98505,53005.45,7.28,5160.36,1.58,55682.68,7.66,0,782.69,0,146.43,0,782.76,0,146.46,0,-0.63,0.56
2121.76,0,98506,53170.8,7.31,5155.41,1.58,NULL,NULL,1064960,783.14,0,146.15,0,783.1,0,146.14,0,NULL,NULL
2121.78,0,98507,53406.02,7.32,5153.03,1.58,56255.28,7.7,16384,783.12,0,146.15,0,783.09,0,146.14,0,NULL,NULL
2121.8,0,98508,53415.98,7.33,5154.39,1.58,56211.17,7.71,16384,783.09,0,146.16,0,783.06,0,146.16,0,NULL,NULL
2121.82,0,98509,53419.68,7.32,5156.19,1.58,56145.24,7.7,16384,783.06,0,146.19,0,783.03,0,146.19,0,NULL,NULL
2121.84,0,98510,53392.55,7.32,5155.29,1.58,56005.54,7.7,16384,783.01,0,146.23,0,783,0,146.24,0,NULL,NULL
2121.87,0,98511,53361.84,7.31,5157.65,1.58,55926.61,7.7,16384,782.96,0,146.26,0,782.96,0,146.26,0,NULL,NULL
2121.89,0,98512,53342.46,7.31,5162.12,1.58,55841.34,7.7,16384,782.91,0,146.29,0,782.93,0,146.3,0,NULL,NULL
2121.91,0,98513,53315.53,7.31,5166.88,1.57,55822.02,7.7,16384,782.89,0,146.3,0,782.91,0,146.31,0,NULL,NULL
2121.93,0,98514,53252.77,7.3,5167.4,1.58,55722.3,7.69,0,782.83,0,146.33,0,782.87,0,146.35,0,-0.49,0.45
2121.95,0,98515,53178.42,7.3,5168.83,1.58,55638.38,7.69,0,782.8,0,146.35,0,782.84,0,146.38,0,-0.52,0.48
2121.97,0,98516,53046.63,7.29,5172.23,1.58,55546.39,7.68,0,782.75,0,146.38,0,782.81,0,146.41,0,-0.56,0.51
2121.99,0,98517,52925.53,7.28,5177.17,1.57,55460.94,7.67,0,782.71,0,146.41,0,782.78,0,146.44,0,-0.6,0.54
2122.01,0,98518,52592.11,7.29,5169.79,1.58,NULL,NULL,1064960,783.26,0,146.09,0,783.22,0,146.07,0,NULL,NULL
2122.03,0,98519,52941.1,7.3,5171.28,1.58,56055.5,7.69,16384,783.27,0,146.02,0,783.26,0,146.01,0,NULL,NULL
2122.05,0,98520,53010.99,7.31,5173.41,1.58,56002.05,7.69,16384,783.23,0,146.07,0,783.21,0,146.05,0,NULL,NULL
2122.07,0,98521,53068.84,7.31,5175.12,1.58,55921.5,7.69,16384,783.19,0,146.11,0,783.16,0,146.09,0,NULL,NULL
2122.09,0,98522,53123.18,7.31,5175.09,1.58,55885.77,7.7,16384,783.15,0,146.13,0,783.11,0,146.13,0,NULL,NULL
2122.11,0,98523,53209.22,7.32,5195.18,1.59,55802.49,7.7,0,783.12,0,146.16,0,783.09,0,146.15,0,-0.27,0.29
2122.13,0,98524,53090.4,7.31,5180.64,1.58,55665.14,7.7,16384,783.06,0,146.2,0,783.03,0,146.2,0,NULL,NULL
2122.15,0,98525,53064.17,7.3,5181.73,1.57,55597.06,7.69,16384,783.02,0,146.22,0,783.01,0,146.23,0,NULL,NULL
2122.17,0,98526,53028.52,7.3,5188.65,1.58,55451.84,7.69,16384,782.93,0,146.28,0,782.94,0,146.29,0,NULL,NULL
2122.19,0,98527,53129.9,7.3,5189.62,1.58,55534.98,7.69,16384,782.89,0,146.3,0,782.91,0,146.31,0,NULL,NULL
2122.21,0,98528,53004.89,7.29,5189.71,1.58,55351.91,7.69,16384,782.83,0,146.33,0,782.87,0,146.35,0,NULL,NULL
2122.23,0,98529,52811.06,7.28,5199.38,1.57,55160.04,7.67,16384,782.78,0,146.37,0,782.83,0,146.4,0,NULL,NULL
2122.25,0,98530,52541.05,7.29,5193.85,1.58,NULL,NULL,1064960,783.28,0,146.06,0,783.25,0,146.04,0,NULL,NULL
2122.27,0,98531,52733.6,7.3,5194.11,1.58,55698.52,7.68,16384,783.28,0,146.03,0,783.26,0,146.02,0,NULL,NULL
2122.29,0,98532,52769.7,7.3,5197.01,1.58,55668.9,7.68,16384,783.23,0,146.06,0,783.2,0,146.04,0,NULL,NULL
2122.31,0,98533,52789.66,7.3,5198.9,1.58,55549.12,7.69,16384,783.2,0,146.11,0,783.17,0,146.1,0,NULL,NULL
2122.34,0,98534,52854.73,7.3,5198.27,1.58,55507.84,7.69,16384,783.14,0,146.14,0,783.11,0,146.13,0,NULL,NULL
2122.36,0,98535,52836.7,7.3,5198.12,1.58,55406.92,7.69,16384,783.1,0,146.18,0,783.07,0,146.18,0,NULL,NULL
2122.38,0,98536,52836.33,7.3,5196.98,1.58,55316.33,7.69,16384,783.03,0,146.22,0,783.01,0,146.23,0,NULL,NULL
2122.4,0,98537,52816.45,7.29,5204.47,1.58,55218.36,7.68,16384,782.99,0,146.25,0,782.99,0,146.25,0,NULL,NULL
2122.42,0,98538,52738.82,7.29,5203.98,1.58,55080.9,7.68,16384,782.92,0,146.29,0,782.93,0,146.3,0,NULL,NULL
2122.44,0,98539,52649.14,7.28,5206.06,1.58,54967.58,7.67,16384,782.87,0,146.31,0,782.9,0,146.33,0,NULL,NULL
2122.46,0,98540,52576.32,7.28,5209.8,1.58,54874.75,7.67,0,782.81,0,146.35,0,782.86,0,146.37,0,-0.5,0.47
2122.48,0,98541,52455.75,7.26,5210.6,1.58,54758.35,7.65,0,782.76,0,146.38,0,782.82,0,146.41,0,-0.56,0.51
2122.5,0,98542,52441.71,7.28,5213.07,1.58,NULL,NULL,1064960,783,0,146.25,0,782.99,0,146.25,0,NULL,NULL
2122.52,0,98543,52868.53,7.3,5212.52,1.58,55232.74,7.69,16384,782.96,0,146.26,0,782.96,0,146.27,0,NULL,NULL
2122.54,0,98544,52780.81,7.29,5215.32,1.58,55111.66,7.68,16384,782.91,0,146.29,0,782.93,0,146.3,0,NULL,NULL
2122.56,0,98545,52539.43,7.27,5217.33,1.58,54819.16,7.67,16384,782.83,0,146.34,0,782.87,0,146.36,0,NULL,NULL
2122.58,0,98546,52361.43,7.26,5220.57,1.58,54626.84,7.65,0,782.78,0,146.37,0,782.84,0,146.4,0,-0.53,0.5
2122.6,0,98547,52162.15,7.25,5230.82,1.58,54460.44,7.64,0,782.74,0,146.4,0,782.8,0,146.42,0,-0.57,0.53
2122.62,0,98548,51917.15,7.24,5232.32,1.58,54324.27,7.63,0,782.68,0,146.43,0,782.76,0,146.46,0,-0.63,0.57
2122.64,0,98549,51664.22,7.22,5239.16,1.57,54187.74,7.61,0,782.64,0,146.47,0,782.73,0,146.5,0,-0.67,0.61
2122.66,0,98550,51342.68,7.2,5240.61,1.57,54107.2,7.59,0,782.59,0,146.49,0,782.68,0,146.52,0,-0.73,0.65
2122.68,0,98551,51020.47,7.19,5247.18,1.57,53999.56,7.57,0,782.56,0,146.53,0,782.65,0,146.56,0,-0.76,0.69
2122.7,0,98552,50545.15,7.16,5250.54,1.57,53975.71,7.53,0,782.52,0,146.56,0,782.6,0,146.59,0,-0.82,0.73
2122.72,0,98553,50172.01,7.14,5249.6,1.57,53868.53,7.5,0,782.5,0,146.59,0,782.58,0,146.62,0,-0.85,0.76
2122.74,0,98554,51342.39,7.23,5238.65,1.58,NULL,NULL,1064960,783.13,0,146.18,0,783.05,0,146.19,0,NULL,NULL
2122.76,0,98555,53299.68,7.32,5237.09,1.58,55962.98,7.72,18432,783.14,0,146.14,0,783.11,0,146.14,0,NULL,NULL
2122.78,0,98556,52079.12,7.27,5235.42,1.58,54609.26,7.66,16384,783.09,0,146.18,0,783.06,0,146.18,0,NULL,NULL
2122.81,0,98557,51868.62,7.25,5238.77,1.58,54272.18,7.64,16384,783,0,146.23,0,783,0,146.24,0,NULL,NULL
2122.83,0,98558,51689.73,7.24,5242.05,1.58,54030.93,7.63,16384,782.94,0,146.27,0,782.95,0,146.28,0,NULL,NULL
2122.85,0,98559,51515.88,7.23,5244,1.58,53781.92,7.62,0,782.88,0,146.32,0,782.9,0,146.33,0,-0.45,0.44
2122.87,0,98560,51286.55,7.21,5245.5,1.58,53547.2,7.6,0,782.81,0,146.35,0,782.86,0,146.37,0,-0.51,0.47
2122.89,0,98561,51093.88,7.2,5243.67,1.58,53348.77,7.59,0,782.77,0,146.38,0,782.83,0,146.4,0,-0.55,0.5
2122.91,0,98562,50812.32,7.18,5255.78,1.58,53144.36,7.57,0,782.7,0,146.42,0,782.77,0,146.45,0,-0.61,0.56
2122.93,0,98563,50561.68,7.17,5258.06,1.57,53027.79,7.56,16384,782.66,0,146.45,0,782.74,0,146.48,0,NULL,NULL
2122.95,0,98564,50501.71,7.16,5266.69,1.56,53200.81,7.54,0,782.6,0,146.49,0,782.69,0,146.52,0,-0.72,0.65
