TIME,TIMECORR,CADENCENO,SAP_FLUX,SAP_FLUX_ERR,SAP_BKG,SAP_BKG_ERR,PDCSAP_FLUX,PDCSAP_FLUX_ERR,SAP_QUALITY,PSF_CENTR1,PSF_CENTR1_ERR,PSF_CENTR2,PSF_CENTR2_ERR,MOM_CENTR1,MOM_CENTR1_ERR,MOM_CENTR2,MOM_CENTR2_ERR,POS_CORR1,POS_CORR2,flux_n,flux_n-median
2064.15,0.0,95686,,,,,53113.875,,1081376,,,,,,,,,,,0.521298806089594,0.017143353024239083
2064.17,0.0,95687,666.9,3.98,3073.58,1.48,52917.1725,,32772,784.6,0.0,145.57,0.0,784.34,0.01,145.74,0.0,,,0.49961612104229935,-0.0045393320230555645
2064.19,0.0,95688,1473.12,4.05,3048.06,1.49,52515.53,3.15,32768,784.16,0.0,145.94,0.0,783.99,0.01,145.85,0.0,-2.38,0.2,0.4553427242674335,-0.04881272879792142
2064.21,0.0,95689,1364.84,4.05,3055.44,1.5,52720.47,3.62,32768,784.21,0.0,145.69,0.0,784.06,0.01,145.69,0.0,-2.24,0.17,0.4779334359950047,-0.026222017070350212
2064.23,0.0,95690,1261.02,4.04,3059.39,1.5,52870.1,,32772,784.26,0.0,145.63,0.0,784.14,0.01,145.63,0.0,,,0.494427279050516,-0.009728174014838942
2064.25,0.0,95691,1170.47,4.03,3062.75,1.5,53019.73,3.98,32768,784.28,0.0,145.48,0.0,784.18,0.01,145.46,0.0,0.76,0.11,0.5109211221060272,0.0067656690406723285
2064.27,0.0,95692,993.24,4.02,3060.71,1.5,53202.71,4.01,32768,784.36,0.0,145.37,0.0,784.27,0.01,145.34,0.01,0.57,0.57,0.531091164225237,0.026935711159882025
2064.29,0.0,95693,799.8,4.0,3063.82,1.5,53567.59,3.8,32768,784.47,0.0,145.39,0.0,784.44,0.01,145.36,0.01,1.01,1.57,0.5713121991386565,0.06715674607330158
2064.31,0.0,95694,833.76,4.0,3063.76,1.5,53417.11,3.89,32768,784.44,0.0,145.37,0.0,784.39,0.01,145.33,0.01,1.15,-0.1,0.5547246598551352,0.050569206789780274
2064.33,0.0,95695,835.96,4.0,3068.84,1.5,53170.73,3.94,32768,784.39,0.0,145.18,0.0,784.36,0.01,145.1,0.01,0.61,-0.5,0.5275659814349201,0.023410528369565142
2064.35,0.0,95696,726.49,3.99,3074.51,1.5,53209.54,3.87,32768,784.41,0.0,145.02,0.0,784.43,0.01,144.96,0.01,-0.17,-0.41,0.5318440409750149,0.02768858790966
2064.37,0.0,95697,642.05,3.99,3076.09,1.5,53083.94636,,32772,784.47,0.0,145.11,0.0,784.52,0.01,145.02,0.01,,,0.5179997464690311,0.013844293403676211
2064.39,0.0,95698,1866.88,4.09,3101.64,1.49,52958.35273,,1097732,784.34,0.0,145.32,0.0,783.8,0.0,145.25,0.0,,,0.5041554530653549,0.0
2064.41,0.0,95699,1750.83,4.09,3115.26,1.5,52832.75909,,49156,783.46,0.0,144.95,0.0,784.03,0.0,145.22,0.0,,,0.49031115855937113,-0.01384429450598379
2064.43,0.0,95700,402.67,3.97,3090.79,1.5,52707.16545,,32772,784.69,0.0,145.25,0.0,784.74,0.01,145.14,0.01,,,0.47646686405338734,-0.02768858901196758
2064.45,0.0,95701,817.23,4.01,3114.08,1.5,52581.57182,,57348,784.64,0.0,145.37,0.0,784.37,0.0,145.43,0.0,,,0.462622570649712,-0.0415328824156429
2064.47,0.0,95702,192.78,3.95,3142.88,1.49,52455.97818,,32772,784.73,0.0,145.21,0.0,784.96,0.01,144.97,0.01,,,0.4487782761437282,-0.05537717692162669
2064.49,0.0,95703,-76.46,3.93,3172.72,1.5,52330.38455,,32772,779.35,0.0,145.47,0.0,,,,,,,0.4349339827400529,-0.06922147032530201
2064.51,0.0,95704,376.97,3.93,3081.6,1.42,52204.79091,,32772,781.61,0.0,142.69,0.0,781.87,0.0,144.15,0.0,,,0.4210896882340691,-0.0830657648312858
2064.53,0.0,95705,46126.04,6.86,3052.56,1.46,52079.19727,,1081348,783.42,0.0,145.96,0.0,783.41,0.0,145.87,0.0,,,0.40724539372808444,-0.09691005933727048
2064.55,0.0,95706,49240.0,7.02,3039.25,1.48,51953.60364,,4,783.4,0.0,146.0,0.0,783.35,0.0,145.92,0.0,,,0.39340110032441,-0.11075435274094492
2064.57,0.0,95707,49103.69,7.01,3036.88,1.47,51828.01,7.39,0,783.4,0.0,145.98,0.0,783.36,0.0,145.9,0.0,0.0,0.07,0.3795568058184262,-0.1245986472469287
2064.6,0.0,95708,48995.86,7.01,3037.08,1.47,51728.38,7.38,0,783.41,0.0,145.97,0.0,783.37,0.0,145.9,0.0,0.0,0.07,0.36857450558705107,-0.13558094747830385
2064.62,0.0,95709,48837.21,7.0,3039.04,1.47,51603.99,7.37,0,783.41,0.0,145.95,0.0,783.38,0.0,145.88,0.0,0.01,0.06,0.3548628893491639,-0.14929256371619104
2064.64,0.0,95710,48708.7,6.99,3039.91,1.47,51527.8,7.36,0,783.41,0.0,145.94,0.0,783.38,0.0,145.87,0.0,0.02,0.05,0.34646440039374493,-0.15769105267161
2064.66,0.0,95711,48610.46,6.99,3041.92,1.47,51398.03,7.36,0,783.42,0.0,145.95,0.0,783.39,0.0,145.88,0.0,0.02,0.05,0.33215974214798116,-0.17199571091737376
2064.68,,95712,,,,,51308.77,,98304,,,,,,,,,-784.41,-146.95,0.3223205358983323,-0.1818349171670226
2064.7,,95713,,,,,51219.51,,98304,,,,,,,,,-784.41,-146.95,0.31248132964868347,-0.19167412341667145
2064.72,,95714,,,,,51130.25,,98304,,,,,,,,,-784.41,-146.95,0.3026421233990346,-0.2015133296663203
2064.74,0.0,95715,48147.97,6.96,3044.47,1.47,51040.99,7.34,0,783.43,0.0,145.91,0.0,783.42,0.0,145.85,0.0,0.05,0.03,0.2928029171493858,-0.21135253591596914
2064.76,0.0,95716,48046.61,6.96,3046.84,1.47,50919.12,7.33,0,783.44,0.0,145.92,0.0,783.42,0.0,145.86,0.0,0.05,0.03,0.2793690826698363,-0.22478637039551863
2064.78,0.0,95717,47955.46,6.96,3043.93,1.47,50851.81,7.33,0,783.44,0.0,145.91,0.0,783.42,0.0,145.85,0.0,0.06,0.02,0.27194944371998275,-0.23220600934537217
2064.8,0.0,95718,47743.56,6.94,3046.99,1.47,50739.75,7.31,0,783.45,0.0,145.87,0.0,783.45,0.0,145.83,0.0,0.07,0.0,0.25959697394252856,-0.24455847912282636
2064.82,0.0,95719,47757.37,6.95,3044.9,1.47,50694.65,7.32,0,783.44,0.0,145.89,0.0,783.43,0.0,145.84,0.0,0.06,0.01,0.254625562315157,-0.24952989075019794
2064.84,0.0,95720,47593.4,6.94,3043.63,1.47,50559.05,7.31,0,783.45,0.0,145.87,0.0,783.44,0.0,145.83,0.0,0.07,0.01,0.23967825817609878,-0.26447719488925614
2064.86,0.0,95721,47496.41,6.93,3045.87,1.47,50462.88,7.3,0,783.45,0.0,145.87,0.0,783.45,0.0,145.83,0.0,0.07,0.01,0.22907735670815388,-0.27507809635720104
2064.88,0.0,95722,47965.66,6.95,3036.39,1.49,50442.53,,1048576,783.26,0.0,146.15,0.0,783.13,0.0,146.05,0.0,-0.18,0.21,0.2268341587787308,-0.2773212942866241
2064.9,0.0,95723,48153.86,6.96,3035.62,1.49,50422.18,7.33,0,783.25,0.0,146.18,0.0,783.11,0.0,146.08,0.0,-0.19,0.24,0.22459096084930685,-0.27956449221604807
2064.92,0.0,95724,48030.9,6.96,3038.9,1.49,50297.39,7.32,0,783.26,0.0,146.17,0.0,783.11,0.0,146.07,0.0,-0.18,0.23,0.2108352522688266,-0.2933202007965283
2064.94,0.0,95725,47949.96,6.95,3036.58,1.49,50221.73,7.32,0,783.26,0.0,146.17,0.0,783.13,0.0,146.07,0.0,-0.17,0.22,0.2024951856673436,-0.30166026739801133
2064.96,0.0,95726,47839.73,6.95,3036.75,1.49,50133.97,7.32,0,783.28,0.0,146.15,0.0,783.15,0.0,146.05,0.0,-0.16,0.21,0.19282132570241917,-0.31133412736293575
2064.98,0.0,95727,47728.01,6.95,3033.75,1.49,50026.09,7.32,0,783.29,0.0,146.15,0.0,783.16,0.0,146.04,0.0,-0.15,0.2,0.18092962090506148,-0.32322583216029344
2065.0,0.0,95728,47624.06,6.94,3037.79,1.48,49924.58,7.31,0,783.29,0.0,146.14,0.0,783.16,0.0,146.04,0.0,-0.15,0.19,0.1697400866634995,-0.33441536640185543
2065.02,0.0,95729,47546.37,6.94,3033.66,1.49,49836.03,7.31,0,783.29,0.0,146.14,0.0,783.16,0.0,146.04,0.0,-0.15,0.19,0.15997914432195337,-0.34417630874340155
2065.04,0.0,95730,47445.17,6.93,3038.75,1.48,49750.98,7.3,0,783.3,0.0,146.13,0.0,783.17,0.0,146.03,0.0,-0.14,0.18,0.15060400997809786,-0.35355144308725706
2065.07,0.0,95731,47357.34,6.92,3038.71,1.49,49653.65,7.29,0,783.3,0.0,146.13,0.0,783.17,0.0,146.03,0.0,-0.14,0.18,0.13987524071663326,-0.36428021234872165
2065.09,0.0,95732,47270.07,6.92,3040.45,1.48,49595.88,7.29,0,783.31,0.0,146.12,0.0,783.19,0.0,146.02,0.0,-0.13,0.17,0.13350720413762573,-0.3706482489277292
2065.11,0.0,95733,47198.53,6.92,3042.47,1.48,49514.45,7.29,0,783.31,0.0,146.12,0.0,783.19,0.0,146.02,0.0,-0.13,0.18,0.12453110549423663,-0.3796243475711183
2065.13,0.0,95734,47122.56,6.91,3041.62,1.48,49484.58,7.28,0,783.31,0.0,146.11,0.0,783.19,0.0,146.01,0.0,-0.13,0.17,0.12123850981109818,-0.38291694325425674
2065.15,0.0,95735,47007.82,6.91,3037.14,1.49,49373.34,7.28,0,783.32,0.0,146.1,0.0,783.21,0.0,146.0,0.0,-0.12,0.16,0.10897642933595808,-0.39517902372939684
2065.17,0.0,95736,46923.85,6.91,3039.76,1.49,49301.23,7.28,0,783.33,0.0,146.1,0.0,783.22,0.0,146.0,0.0,-0.11,0.16,0.1010276822749887,-0.4031277707903662
2065.19,0.0,95737,46838.78,6.9,3040.45,1.48,49213.81,7.27,0,783.33,0.0,146.09,0.0,783.23,0.0,145.99,0.0,-0.11,0.15,0.09139130080126812,-0.4127641522640868
2065.21,0.0,95738,46728.09,6.89,3039.83,1.48,49130.44,7.26,0,783.34,0.0,146.08,0.0,783.25,0.0,145.98,0.0,-0.09,0.14,0.08220135429630293,-0.421954098769052
2065.23,0.0,95739,46668.31,6.89,3042.89,1.48,49080.03,7.26,0,783.34,0.0,146.07,0.0,783.25,0.0,145.97,0.0,-0.09,0.13,0.07664461682100843,-0.4275108362443465
2065.25,0.0,95740,46599.79,6.89,3042.89,1.48,49010.13,7.26,0,783.35,0.0,146.07,0.0,783.26,0.0,145.97,0.0,-0.08,0.13,0.06893947995286531,-0.4352159731124896
2065.27,0.0,95741,46533.85,6.89,3042.15,1.48,48976.53,7.26,0,783.35,0.0,146.06,0.0,783.26,0.0,145.96,0.0,-0.08,0.12,0.06523572317504556,-0.43891972989030936
2065.29,0.0,95742,46413.77,6.88,3040.51,1.48,48893.41,7.25,0,783.36,0.0,146.03,0.0,783.29,0.0,145.94,0.0,-0.06,0.11,0.0560733343842017,-0.4480821186811532
2065.31,0.0,95743,46360.09,6.88,3047.76,1.48,48859.72,7.25,0,783.37,0.0,146.01,0.0,783.3,0.0,145.93,0.0,-0.05,0.1,0.05235965682929766,-0.45179579623605726
2065.33,0.0,95744,46303.12,6.88,3044.52,1.48,48810.12,7.25,0,783.37,0.0,146.0,0.0,783.31,0.0,145.92,0.0,-0.04,0.09,0.046892206347754595,-0.4572632467176003
2065.35,0.0,95745,46292.92,6.88,3044.54,1.48,48812.48,7.25,0,783.37,0.0,146.0,0.0,783.31,0.0,145.92,0.0,-0.04,0.09,0.04715235116905436,-0.45700310189630056
2065.37,0.0,95746,46247.88,6.87,3045.29,1.48,48786.31,7.24,0,783.38,0.0,145.99,0.0,783.32,0.0,145.91,0.0,-0.03,0.09,0.0442676096549004,-0.4598878434104545
2065.39,0.0,95747,46212.01,6.87,3046.57,1.47,48773.47,7.24,0,783.38,0.0,145.98,0.0,783.33,0.0,145.91,0.0,-0.03,0.08,0.042852245457662086,-0.46130320760769283
2065.41,0.0,95748,46228.75,6.87,3046.55,1.47,48820.61,7.24,0,783.39,0.0,145.97,0.0,783.33,0.0,145.9,0.0,-0.02,0.07,0.04804852803225845,-0.45610692503309647
2065.43,0.0,95749,46154.11,6.87,3047.03,1.48,48758.53,7.24,0,783.4,0.0,145.96,0.0,783.36,0.0,145.89,0.0,-0.01,0.06,0.04120539646180976,-0.46295005660354516
2065.45,0.0,95750,46093.67,6.86,3048.33,1.47,48739.54,7.23,0,783.4,0.0,145.95,0.0,783.36,0.0,145.88,0.0,0.0,0.06,0.03911211249720292,-0.465043340568152
2065.47,0.0,95751,46080.42,6.87,3046.95,1.48,48771.44,7.24,0,783.41,0.0,145.94,0.0,783.37,0.0,145.87,0.0,0.01,0.05,0.042628476819002614,-0.4615269762463523
2065.49,0.0,95752,46166.73,6.87,3047.16,1.48,48836.71,7.24,0,783.41,0.0,145.94,0.0,783.37,0.0,145.87,0.0,0.01,0.05,0.049823244821630475,-0.45433220824372444
2065.51,0.0,95753,46059.11,6.87,3046.76,1.48,48729.07,7.24,0,783.41,0.0,145.94,0.0,783.38,0.0,145.87,0.0,0.01,0.05,0.037957995429828806,-0.4661974576355261
2065.54,0.0,95754,46023.22,6.86,3046.83,1.48,48721.52,7.23,0,783.42,0.0,145.93,0.0,783.39,0.0,145.86,0.0,0.03,0.04,0.03712575246338368,-0.46702970060197124
2065.56,0.0,95755,46011.33,6.86,3054.03,1.47,48777.08,7.23,0,783.42,0.0,145.9,0.0,783.39,0.0,145.84,0.0,0.03,0.02,0.043250178849564946,-0.46090527421579
2065.58,0.0,95756,45940.77,6.86,3050.56,1.47,48753.93,7.22,0,783.43,0.0,145.87,0.0,783.41,0.0,145.82,0.0,0.04,0.0,0.040698334521989565,-0.46345711854336535
2065.6,0.0,95757,45992.91,6.86,3052.82,1.47,48864.45,7.23,0,783.43,0.0,145.86,0.0,783.43,0.0,145.82,0.0,0.06,0.0,0.05288104878046074,-0.4512744042848942
2065.62,0.0,95758,46352.21,6.88,3050.69,1.48,48935.565,,1048576,783.29,0.0,146.13,0.0,783.17,0.0,146.02,0.0,-0.15,0.18,0.06072011613923056,-0.44343533692612436
2065.64,0.0,95759,46894.62,6.9,3047.03,1.48,49006.68,7.27,0,783.21,0.0,146.2,0.0,783.05,0.0,146.12,0.0,-0.23,0.28,0.06855918349800039,-0.43559626956735453
2065.66,0.0,95760,46945.19,6.9,3045.01,1.49,49057.04,7.27,0,783.22,0.0,146.19,0.0,783.07,0.0,146.11,0.0,-0.22,0.26,0.07411040943047098,-0.43004504363488394
2065.68,0.0,95761,47023.75,6.91,3045.67,1.49,49106.51,7.27,0,783.23,0.0,146.19,0.0,783.08,0.0,146.11,0.0,-0.21,0.26,0.07956352990067117,-0.42459192316468375
2065.7,0.0,95762,47019.35,6.91,3043.61,1.49,49119.38,7.27,0,783.24,0.0,146.18,0.0,783.1,0.0,146.09,0.0,-0.19,0.24,0.08098220102360365,-0.42317325204175127
2065.72,0.0,95763,47065.22,6.91,3042.8,1.49,49209.23,7.28,0,783.25,0.0,146.17,0.0,783.11,0.0,146.07,0.0,-0.18,0.23,0.09088644347857766,-0.41326900958677726
2065.74,0.0,95764,47098.68,6.91,3044.1,1.49,49284.24,7.28,0,783.26,0.0,146.16,0.0,783.12,0.0,146.06,0.0,-0.18,0.21,0.09915486002334717,-0.40500059304200775
2065.76,0.0,95765,47160.67,6.92,3048.07,1.49,49363.95,7.29,0,783.27,0.0,146.16,0.0,783.13,0.0,146.06,0.0,-0.17,0.21,0.10794136159358558,-0.39621409147176934
2065.78,0.0,95766,47216.15,6.92,3045.48,1.48,49383.39,7.29,0,783.27,0.0,146.15,0.0,783.14,0.0,146.05,0.0,-0.17,0.21,0.11008424944361028,-0.39407120362174464
2065.8,0.0,95767,47275.63,6.92,3046.29,1.49,49488.51,7.29,0,783.29,0.0,146.14,0.0,783.16,0.0,146.04,0.0,-0.15,0.2,0.12167171707707514,-0.3824837359882798
2065.82,0.0,95768,47366.91,6.93,3047.44,1.49,49567.69,7.3,0,783.29,0.0,146.13,0.0,783.17,0.0,146.03,0.0,-0.15,0.19,0.1303997962933776,-0.3737556567719773
2065.84,0.0,95769,47423.86,6.93,3053.52,1.48,49664.79,7.29,0,783.3,0.0,146.12,0.0,783.18,0.0,146.01,0.0,-0.14,0.17,0.14110321245785062,-0.3630522406075043
2065.86,0.0,95770,47564.8,6.94,3049.69,1.48,49850.31,7.31,0,783.32,0.0,146.1,0.0,783.21,0.0,146.0,0.0,-0.12,0.16,0.16155324095252688,-0.34260221211282804
2065.88,0.0,95771,47545.95,6.94,3048.56,1.48,49858.29,7.31,0,783.33,0.0,146.08,0.0,783.23,0.0,145.98,0.0,-0.11,0.14,0.16243288318725924,-0.3417225698780957
2065.9,0.0,95772,47564.11,6.94,3047.85,1.48,49917.95,7.31,0,783.34,0.0,146.07,0.0,783.25,0.0,145.97,0.0,-0.09,0.13,0.16900925608501893,-0.335146196980336
2065.92,0.0,95773,47624.58,6.94,3052.2,1.48,50001.56,7.31,0,783.35,0.0,146.05,0.0,783.26,0.0,145.96,0.0,-0.08,0.12,0.17822565799554013,-0.3259297950698148
2065.94,0.0,95774,47667.45,6.94,3051.73,1.48,50110.21,7.31,0,783.36,0.0,146.02,0.0,783.28,0.0,145.94,0.0,-0.06,0.1,0.19020224055238888,-0.31395321251296604
2065.96,0.0,95775,47708.41,6.94,3048.85,1.48,50190.37,7.32,0,783.37,0.0,146.0,0.0,783.31,0.0,145.92,0.0,-0.04,0.09,0.19903834600804515,-0.30511710705730977
2065.98,0.0,95776,48336.33,6.98,3054.71,1.47,50858.62,7.35,0,783.38,0.0,145.99,0.0,783.32,0.0,145.91,0.0,-0.03,0.08,0.272700115852631,-0.23145533721272393
2066.0,0.0,95777,49598.39,7.04,3051.36,1.48,52241.09,7.42,2048,783.39,0.0,145.97,0.0,783.34,0.0,145.9,0.0,-0.02,0.07,0.42509096801431223,-0.07906448505104269
2066.03,0.0,95778,48477.03,6.98,3054.29,1.48,51102.88,7.36,0,783.4,0.0,145.95,0.0,783.35,0.0,145.88,0.0,-0.01,0.06,0.29962510485710236,-0.20453034820825255
2066.05,0.0,95779,48111.31,6.96,3054.21,1.48,50781.28,7.34,0,783.4,0.0,145.94,0.0,783.37,0.0,145.87,0.0,0.0,0.05,0.2641748614122559,-0.23998059165309904
2066.07,0.0,95780,48011.16,6.96,3052.32,1.48,50754.34,7.33,0,783.42,0.0,145.91,0.0,783.39,0.0,145.85,0.0,0.03,0.03,0.26120524213861085,-0.24295021092674407
2066.09,0.0,95781,48033.17,6.96,3057.14,1.47,50828.87,7.33,0,783.43,0.0,145.9,0.0,783.41,0.0,145.84,0.0,0.04,0.02,0.2694207478722692,-0.2347347051930857
2066.11,0.0,95782,,,,,50952.815,,1081376,,,,,,,,,,,0.28308331137902165,-0.22107214168633327
2066.13,0.0,95783,48479.86,6.98,3056.88,1.48,51076.76,7.36,0,783.4,0.0,145.98,0.0,783.35,0.0,145.91,0.0,-0.01,0.08,0.2967458748857741,-0.20740957817958083
2066.15,0.0,95784,48522.57,6.99,3059.38,1.47,51145.44,7.36,0,783.4,0.0,145.96,0.0,783.36,0.0,145.89,0.0,0.0,0.07,0.3043165301090083,-0.19983892295634664
2066.17,0.0,95785,48583.11,6.99,3054.37,1.48,51229.82,7.36,0,783.4,0.0,145.96,0.0,783.36,0.0,145.89,0.0,0.0,0.06,0.31361780977902054,-0.19053764328633438
2066.19,0.0,95786,48577.03,6.98,3061.34,1.47,51304.15,7.36,0,783.41,0.0,145.94,0.0,783.38,0.0,145.87,0.0,0.01,0.04,0.3218112693413824,-0.18234418372397254
2066.21,0.0,95787,48653.63,6.99,3056.6,1.47,51414.29,7.37,0,783.41,0.0,145.92,0.0,783.38,0.0,145.86,0.0,0.01,0.04,0.33395209587439023,-0.1702033571909647
2066.23,0.0,95788,48663.8,6.99,3057.96,1.47,51473.97,7.37,0,783.43,0.0,145.92,0.0,783.41,0.0,145.86,0.0,0.04,0.03,0.34053067338927967,-0.16362477967607525
2066.25,0.0,95789,48707.13,6.99,3061.19,1.47,51551.4,7.37,0,783.43,0.0,145.91,0.0,783.42,0.0,145.85,0.0,0.05,0.03,0.3490658486067373,-0.15508960445861764
2066.27,0.0,95790,48785.05,7.0,3056.71,1.47,51663.82,7.37,0,783.44,0.0,145.89,0.0,783.42,0.0,145.84,0.0,0.05,0.02,0.36145800149252594,-0.14269745157282898
2066.29,0.0,95791,48808.37,7.0,3058.27,1.47,51731.6,7.37,0,783.44,0.0,145.88,0.0,783.43,0.0,145.83,0.0,0.06,0.01,0.3689294489449253,-0.13522600412042962
2066.31,0.0,95792,48822.06,7.0,3061.24,1.47,51784.01,7.37,0,783.44,0.0,145.87,0.0,783.44,0.0,145.82,0.0,0.07,0.0,0.374706648133186,-0.12944880493216893
2066.33,0.0,95793,48836.86,7.0,3059.25,1.47,51902.75,7.37,0,783.45,0.0,145.82,0.0,783.46,0.0,145.81,0.0,0.09,-0.02,0.38779546003194554,-0.11635999303340938
2066.35,0.0,95794,49457.77,7.03,3055.04,1.48,52110.315,,1048576,783.3,0.0,146.11,0.0,783.19,0.0,146.0,0.0,-0.14,0.16,0.4106755277577836,-0.09347992530757132
2066.37,0.0,95795,49916.02,7.05,3048.53,1.49,52317.88,7.43,0,783.28,0.0,146.14,0.0,783.15,0.0,146.03,0.0,-0.16,0.19,0.43355559548362166,-0.07059985758173326
2066.39,0.0,95796,49956.29,7.05,3054.17,1.49,52371.42,7.43,0,783.29,0.0,146.13,0.0,783.16,0.0,146.03,0.0,-0.15,0.18,0.439457355539707,-0.06469809752564792
2066.41,0.0,95797,50048.33,7.06,3051.08,1.49,52463.71,7.44,0,783.29,0.0,146.13,0.0,783.17,0.0,146.03,0.0,-0.14,0.18,0.44963056128449885,-0.054524891780856066
2066.43,0.0,95798,50115.13,7.06,3054.74,1.49,52581.72,7.44,0,783.3,0.0,146.11,0.0,783.18,0.0,146.01,0.0,-0.14,0.17,0.46263890465802593,-0.04151654840732899
2066.45,0.0,95799,50169.98,7.06,3054.43,1.48,52643.04,7.44,0,783.3,0.0,146.11,0.0,783.18,0.0,146.01,0.0,-0.13,0.17,0.4693982607775471,-0.034757192287807825
2066.47,0.0,95800,50232.33,7.06,3054.61,1.48,52708.63,7.44,0,783.31,0.0,146.11,0.0,783.19,0.0,146.01,0.0,-0.13,0.17,0.47662830265424905,-0.027527150411105872
2066.5,0.0,95801,50276.63,7.07,3053.82,1.48,52784.18,7.45,0,783.32,0.0,146.1,0.0,783.2,0.0,146.0,0.0,-0.12,0.16,0.4849562438615198,-0.01919920920383511
2066.52,0.0,95802,50367.67,7.07,3055.97,1.48,52928.8,7.45,0,783.32,0.0,146.09,0.0,783.21,0.0,145.99,0.0,-0.12,0.15,0.5008978303260525,-0.0032576227393024126
2066.54,0.0,95803,50426.01,7.07,3055.9,1.48,52988.38,7.45,0,783.32,0.0,146.09,0.0,783.21,0.0,145.99,0.0,-0.12,0.15,0.5074653847552932,0.003309931689938317
2066.56,0.0,95804,50454.24,7.08,3056.57,1.48,53067.18,7.46,0,783.33,0.0,146.07,0.0,783.24,0.0,145.97,0.0,-0.1,0.13,0.5161515762461324,0.011996123180777474
2066.58,0.0,95805,50477.53,7.08,3054.7,1.48,53145.88,7.46,0,783.35,0.0,146.04,0.0,783.28,0.0,145.95,0.0,-0.07,0.11,0.5248267446513237,0.02067129158596881
2066.6,0.0,95806,50546.81,7.08,3058.61,1.48,53225.21,7.46,0,783.36,0.0,146.04,0.0,783.28,0.0,145.95,0.0,-0.07,0.11,0.5335713584960988,0.029415905430743905
2066.62,0.0,95807,50597.69,7.08,3057.28,1.48,53314.99,7.46,0,783.36,0.0,146.02,0.0,783.29,0.0,145.93,0.0,-0.06,0.1,0.5434678847911183,0.039312431725763375
2066.64,0.0,95808,50650.3,7.08,3057.01,1.48,53423.25,7.47,0,783.37,0.0,145.99,0.0,783.3,0.0,145.92,0.0,-0.05,0.09,0.5554014773139393,0.051246024248584376
2066.66,0.0,95809,50692.77,7.09,3057.45,1.48,53481.07,7.47,0,783.38,0.0,145.99,0.0,783.32,0.0,145.91,0.0,-0.04,0.08,0.5617750254357707,0.05761957237041582
2066.68,0.0,95810,50732.41,7.09,3058.36,1.48,53555.32,7.47,0,783.38,0.0,145.98,0.0,783.32,0.0,145.9,0.0,-0.03,0.07,0.5699596665296136,0.06580421346425869
2066.7,0.0,95811,50785.71,7.09,3059.2,1.47,53686.7,7.47,0,783.39,0.0,145.95,0.0,783.35,0.0,145.88,0.0,-0.01,0.06,0.5844417964543149,0.08028634338896001
2066.72,0.0,95812,50749.58,7.09,3059.52,1.47,53727.53,7.47,0,783.41,0.0,145.92,0.0,783.37,0.0,145.86,0.0,0.01,0.03,0.5889425223245048,0.08478706925914992
2066.74,0.0,95813,50727.87,7.09,3062.42,1.48,53798.09,7.47,0,783.42,0.0,145.89,0.0,783.39,0.0,145.83,0.0,0.03,0.01,0.5967204115579259,0.09256495849257096
2066.76,0.0,95814,50782.77,7.09,3063.62,1.47,53865.15,7.47,0,783.43,0.0,145.89,0.0,783.41,0.0,145.84,0.0,0.04,0.02,0.6041124927936581,0.09995703972830317
2066.78,0.0,95815,50797.37,7.09,3064.43,1.47,53929.46,7.47,0,783.44,0.0,145.87,0.0,783.43,0.0,145.83,0.0,0.06,0.0,0.6112014391740628,0.10704598610870786
2066.8,0.0,95816,50814.37,7.09,3063.09,1.47,53982.45,7.47,0,783.45,0.0,145.85,0.0,783.45,0.0,145.82,0.0,0.07,-0.01,0.6170425722590824,0.11288711919372751
2066.82,0.0,95817,50848.0,7.09,3063.94,1.47,54074.82,7.47,0,783.45,0.0,145.81,0.0,783.45,0.0,145.8,0.0,0.08,-0.02,0.6272245964723924,0.12306914340703745
2066.84,0.0,95818,51589.55,7.13,3058.58,1.48,54290.32,,1048576,783.29,0.0,146.12,0.0,783.17,0.0,146.02,0.0,-0.15,0.18,0.6509793460444211,0.14682389297906617
2066.86,0.0,95819,51973.13,7.15,3056.59,1.49,54505.82,7.53,0,783.28,0.0,146.15,0.0,783.14,0.0,146.05,0.0,-0.16,0.2,0.6747340956164498,0.1705786425510949
2066.88,0.0,95820,52032.71,7.15,3055.74,1.49,54603.93,7.53,0,783.3,0.0,146.13,0.0,783.18,0.0,146.02,0.0,-0.14,0.18,0.6855488449459708,0.18139339188061587
2066.9,0.0,95821,52342.47,7.16,3056.9,1.48,54956.23,7.54,0,783.31,0.0,146.11,0.0,783.19,0.0,146.01,0.0,-0.13,0.17,0.7243831756848378,0.22022772261948287
2066.92,0.0,95822,52419.57,7.17,3059.69,1.48,55073.54,7.55,0,783.32,0.0,146.09,0.0,783.21,0.0,145.99,0.0,-0.12,0.15,0.7373143574588266,0.23315890439347164
2066.94,0.0,95823,52713.89,7.18,3061.25,1.48,55431.42,7.56,0,783.33,0.0,146.08,0.0,783.23,0.0,145.98,0.0,-0.11,0.14,0.7767637763768667,0.27260832331151175
2066.97,0.0,95824,52924.09,7.19,3059.29,1.48,55630.74,7.58,0,783.34,0.0,146.07,0.0,783.24,0.0,145.97,0.0,-0.1,0.13,0.7987349906910044,0.2945795376256495
2066.99,0.0,95825,52942.45,7.19,3058.39,1.49,55710.2,7.58,0,783.35,0.0,146.05,0.0,783.27,0.0,145.96,0.0,-0.08,0.12,0.8074939345471224,0.30333848148176745
